transaction_id,user_id,amount,transaction_type,merchant_category,device_type,time_hour,location_match,num_txn_last_24h,avg_amount_last_7d,is_blacklisted_merchant,fraud
30116,4921,463.49,Autopay,Food,Android,8,1,2,1617.85,0,0
30117,3714,1003.1,Autopay,Bills,iOS,1,1,1,845.69,0,0
30118,2347,1765.06,P2P,Travel,Android,1,1,2,1543.4,0,0
30119,6008,332.0,Autopay,Travel,iOS,9,1,5,1531.56,0,0
30120,7085,205.98,P2M,Other,iOS,7,1,4,1065.36,0,0
30121,9169,840.36,P2M,Bills,iOS,8,1,2,1318.49,0,0
30122,5868,4801.48,P2M,Other,iOS,23,1,3,1296.22,0,0
30123,4960,1046.01,P2M,Bills,iOS,9,1,4,1492.12,0,0
30124,3505,1270.23,P2P,Shopping,iOS,21,1,2,1453.45,0,0
30125,6096,795.09,QR,Shopping,Android,11,1,4,1655.4,0,0
30126,8375,367.32,QR,Travel,iOS,9,1,5,734.9,0,0
30127,2737,850.54,QR,Bills,iOS,18,0,1,1104.05,0,0
30128,2108,110.08,P2P,Travel,Android,3,1,4,1323.7,0,0
30129,3679,536.82,QR,Shopping,iOS,23,1,6,1503.16,0,0
30130,2037,680.89,P2M,Bills,iOS,21,1,1,1351.59,0,0
30131,6760,1897.98,P2P,Shopping,Android,22,1,3,1040.8,0,0
30132,3096,2017.78,QR,Shopping,iOS,6,1,5,1587.05,1,1
30133,1358,49.61,P2P,Food,iOS,5,1,1,1036.69,0,0
30134,6953,799.48,QR,Bills,iOS,13,1,5,1329.75,0,0
30135,2076,1273.24,P2P,Bills,iOS,18,1,2,633.86,0,0
30136,8236,615.07,Autopay,Other,Android,8,0,4,955.45,0,0
30137,6671,80.45,P2M,Travel,iOS,16,0,2,1800.41,0,0
30138,6815,211.93,Autopay,Bills,iOS,2,1,3,1257.43,0,0
30139,6764,301.09,QR,Other,Android,23,1,0,1055.27,0,0
30140,5974,869.66,P2P,Other,iOS,6,1,1,1171.33,0,0
30141,4527,54.26,Autopay,Bills,Android,18,0,4,1375.51,0,0
30142,3302,638.13,Autopay,Shopping,Android,20,1,1,975.37,0,0
30143,2075,92.27,P2M,Travel,iOS,23,1,1,786.88,1,1
30144,5048,402.18,Autopay,Bills,Android,4,1,4,1365.79,0,0
30145,1328,443.48,P2M,Other,iOS,6,0,6,902.49,0,0
30146,4477,480.95,P2M,Shopping,Android,8,1,2,1313.2,0,0
30147,8124,992.7,P2P,Shopping,iOS,10,1,3,865.73,1,1
30148,2002,67.75,Autopay,Travel,iOS,18,1,6,1220.46,0,0
30149,9768,249.84,Autopay,Shopping,Android,15,1,3,820.5,0,0
30150,9518,819.84,P2P,Other,iOS,3,0,2,1304.26,0,0
30151,7386,2299.74,Autopay,Bills,Android,4,1,3,1394.02,0,0
30152,3821,775.75,P2M,Travel,Android,15,1,1,1409.46,0,0
30153,3380,1718.97,P2P,Bills,iOS,7,0,1,1523.95,0,0
30154,9686,2763.83,Autopay,Shopping,Android,23,0,3,1119.84,1,1
30155,3416,1722.67,Autopay,Shopping,iOS,12,1,2,1305.52,0,0
30156,4249,2866.37,P2M,Bills,Android,4,0,1,1726.37,0,0
30157,3142,1200.62,QR,Shopping,iOS,4,1,3,1471.29,0,0
30158,4388,1745.4,Autopay,Other,Android,11,1,2,871.56,0,0
30159,6315,540.96,P2M,Bills,iOS,12,1,2,887.13,0,0
30160,9993,339.03,P2P,Other,Android,2,1,4,1255.67,0,0
30161,1207,6518.24,Autopay,Shopping,iOS,5,1,2,1266.76,0,0
30162,9664,82.3,Autopay,Travel,iOS,0,1,3,972.47,1,1
30163,2638,2539.86,P2P,Other,Android,9,0,2,1432.26,0,0
30164,6127,450.92,QR,Shopping,iOS,9,1,3,1876.06,0,0
30165,9327,18.11,P2P,Food,Android,2,1,3,1162.77,0,0
30166,5356,1299.71,P2P,Shopping,iOS,0,1,3,1457.54,0,0
30167,9649,469.9,P2M,Other,Android,16,1,2,1436.08,0,0
30168,7024,1282.31,Autopay,Food,Android,19,1,1,1606.75,0,0
30169,8605,36.68,P2M,Travel,Android,19,1,6,1419.09,0,0
30170,2436,2924.25,Autopay,Food,Android,11,1,2,1353.11,0,0
30171,7375,889.45,P2P,Shopping,Android,22,0,1,1291.74,0,1
30172,9698,39.35,P2M,Shopping,Android,15,1,4,1711.97,0,0
30173,7247,3.73,P2M,Other,iOS,12,0,3,1295.02,0,0
30174,9637,721.12,Autopay,Bills,iOS,7,1,3,1303.91,0,0
30175,3781,3000.58,QR,Other,iOS,2,1,1,1214.88,0,0
30176,1443,593.87,P2P,Travel,iOS,10,1,2,1544.3,0,0
30177,1117,349.43,P2P,Other,iOS,15,1,2,1397.37,0,0
30178,1566,2236.53,Autopay,Shopping,Android,4,1,4,1345.05,0,0
30179,4602,3305.82,QR,Food,Android,0,1,4,918.82,0,0
30180,2936,1227.78,P2M,Bills,Android,8,1,6,1007.88,0,0
30181,5183,1012.44,P2P,Bills,Android,22,0,2,1131.63,0,0
30182,8926,1.65,Autopay,Bills,Android,4,1,3,970.03,0,1
30183,5571,301.13,Autopay,Shopping,Android,23,1,1,1162.13,0,1
30184,6801,2074.1,QR,Other,iOS,5,1,4,1116.62,0,0
30185,5390,367.26,QR,Shopping,iOS,7,1,3,737.14,0,0
30186,5815,325.87,P2P,Bills,iOS,13,1,4,1295.06,0,0
30187,6500,616.33,P2M,Food,Android,21,1,2,940.89,0,0
30188,6402,475.06,P2M,Shopping,iOS,12,0,2,513.29,0,0
30189,7987,1566.05,P2P,Other,Android,16,1,1,1095.84,0,0
30190,5781,68.18,P2M,Travel,Android,2,1,5,1420.94,0,0
30191,3686,860.11,QR,Travel,iOS,23,0,3,1104.73,0,0
30192,2203,955.72,Autopay,Travel,Android,2,1,7,1169.99,0,0
30193,6056,1696.96,QR,Shopping,Android,4,1,2,1145.19,1,1
30194,8057,429.99,P2P,Travel,Android,23,0,6,793.89,0,0
30195,9597,279.65,P2P,Shopping,iOS,14,1,5,1642.92,0,0
30196,6713,788.0,P2P,Shopping,iOS,14,1,4,1180.23,0,0
30197,6183,1032.57,Autopay,Travel,Android,6,1,2,1956.18,0,0
30198,5214,150.01,P2P,Food,Android,4,1,2,1054.72,0,0
30199,5079,137.74,Autopay,Shopping,Android,12,1,4,607.4,0,0
30200,1312,244.79,QR,Bills,Android,1,1,2,897.16,0,0
30201,9354,227.93,Autopay,Bills,Android,18,1,3,856.41,0,0
30202,2528,1111.13,Autopay,Other,Android,14,1,3,1755.3,0,0
30203,6496,605.21,Autopay,Shopping,iOS,8,0,2,1388.07,0,0
30204,5768,634.89,P2P,Travel,iOS,17,1,3,1700.32,0,0
30205,8567,11.85,P2M,Other,iOS,14,1,5,776.52,0,0
30206,1398,4127.89,Autopay,Other,iOS,1,1,3,1357.32,0,0
30207,7630,1416.58,Autopay,Food,iOS,5,1,5,1184.09,0,0
30208,2047,469.11,Autopay,Food,Android,23,1,2,809.78,0,0
30209,2942,55.38,P2M,Food,iOS,22,1,2,1155.79,1,1
30210,1239,948.09,P2P,Shopping,Android,20,1,4,1814.99,0,0
30211,7464,612.65,P2P,Other,Android,11,0,3,1154.47,0,0
30212,1671,905.42,P2M,Shopping,iOS,11,1,5,1007.0,0,0
30213,3619,905.51,P2P,Food,Android,4,1,2,1100.84,0,0
30214,8919,134.48,P2P,Food,iOS,23,1,1,1063.93,0,0
30215,3461,318.96,P2M,Bills,Android,16,0,4,1377.5,0,0
30216,9593,14.34,Autopay,Food,iOS,11,1,3,1178.09,0,0
30217,3106,3225.67,P2M,Food,Android,19,1,3,1344.15,0,0
30218,5148,1313.84,QR,Bills,iOS,16,1,4,1246.36,1,1
30219,2087,2113.91,P2M,Shopping,iOS,20,1,3,1069.84,0,0
30220,7776,36.11,QR,Travel,Android,14,1,9,1646.38,0,0
30221,5381,555.07,Autopay,Shopping,Android,20,1,3,1235.37,1,1
30222,6124,1100.87,Autopay,Food,Android,14,1,0,1685.13,0,0
30223,8559,87.59,Autopay,Shopping,iOS,18,1,2,1377.61,0,0
30224,1141,1200.78,Autopay,Other,iOS,3,1,2,1068.5,0,0
30225,1396,834.17,P2P,Other,iOS,16,1,5,1422.54,0,0
30226,6137,3357.38,QR,Shopping,Android,17,1,3,1298.65,0,0
30227,8281,121.46,QR,Travel,iOS,22,1,4,1238.69,0,0
30228,2555,793.84,P2P,Other,Android,22,1,3,1516.25,0,0
30229,8054,2352.0,P2M,Other,iOS,10,1,2,1755.38,0,0
30230,6894,1089.03,P2P,Food,Android,12,1,4,974.87,0,0
30231,2028,327.76,QR,Food,Android,7,1,2,969.64,0,0
30232,6051,101.59,P2M,Travel,iOS,23,0,1,1309.98,0,0
30233,1670,2654.22,P2M,Travel,Android,6,0,1,1474.31,0,0
30234,5594,59.7,QR,Travel,Android,14,1,5,885.64,0,0
30235,2855,2956.51,QR,Other,iOS,0,1,6,1279.85,0,0
30236,4429,289.36,QR,Travel,Android,0,1,6,1072.23,0,0
30237,6276,1574.67,P2P,Other,iOS,3,0,2,1017.31,0,0
30238,7986,646.51,Autopay,Shopping,iOS,13,1,5,1216.94,0,0
30239,5431,1949.72,P2M,Food,iOS,0,0,5,1307.82,0,0
30240,1569,444.96,QR,Travel,iOS,16,0,2,1461.17,0,0
30241,7456,1516.65,P2M,Other,iOS,0,0,2,954.52,0,0
30242,2146,217.85,P2M,Travel,Android,3,1,3,629.34,0,0
30243,7514,503.0,P2P,Shopping,Android,11,1,4,1140.8,0,0
30244,5900,1498.21,P2M,Bills,iOS,22,1,4,932.43,0,0
30245,1027,100.78,P2P,Bills,iOS,12,1,3,1217.58,0,0
30246,6349,1043.43,Autopay,Travel,iOS,21,1,3,1338.19,0,0
30247,2029,459.4,P2M,Travel,iOS,23,1,3,526.67,0,0
30248,7616,575.95,P2M,Other,Android,3,1,3,1852.96,0,0
30249,2996,692.16,QR,Food,Android,10,0,7,1117.09,0,0
30250,2341,258.0,P2M,Bills,Android,20,1,0,1250.39,0,0
30251,3087,81.07,P2P,Bills,iOS,8,1,3,1073.09,0,0
30252,9872,15.07,QR,Bills,iOS,7,1,1,1436.16,0,0
30253,1374,450.99,Autopay,Food,iOS,7,1,5,1593.48,0,0
30254,4045,250.53,QR,Bills,iOS,11,1,3,798.23,0,0
30255,7275,801.76,P2P,Food,Android,9,1,10,772.96,0,0
30256,6949,1006.85,Autopay,Bills,Android,6,1,5,1453.22,0,0
30257,1805,560.53,Autopay,Bills,Android,21,0,4,1129.76,0,0
30258,7352,771.88,Autopay,Other,iOS,1,1,4,1130.64,0,0
30259,7470,658.14,QR,Other,Android,16,1,4,1008.07,0,0
30260,7646,3.67,P2P,Shopping,iOS,18,1,5,1220.46,0,0
30261,1278,1474.62,P2P,Other,Android,17,1,1,922.66,0,0
30262,2405,49.13,P2P,Bills,iOS,1,0,0,1345.66,0,0
30263,9979,422.57,QR,Bills,Android,16,1,6,1718.83,0,0
30264,8150,94.14,QR,Shopping,Android,3,1,3,1141.36,1,1
30265,2332,868.51,P2P,Shopping,Android,3,1,4,1238.17,0,0
30266,9065,315.13,QR,Travel,iOS,17,0,3,825.46,0,0
30267,4147,59.05,QR,Other,iOS,15,0,1,1982.02,0,0
30268,8992,37.13,P2M,Food,iOS,20,1,2,547.83,0,0
30269,4449,216.55,P2M,Food,Android,17,0,3,970.39,0,0
30270,1432,880.33,P2P,Travel,iOS,4,1,2,1274.06,0,0
30271,9026,1013.31,Autopay,Food,Android,15,1,3,1394.43,0,0
30272,2009,109.97,QR,Travel,Android,13,1,2,1472.21,0,0
30273,8279,119.83,Autopay,Shopping,iOS,9,1,6,1469.17,0,0
30274,6191,719.6,P2P,Bills,iOS,23,0,3,1109.77,0,0
30275,9508,2522.21,Autopay,Shopping,iOS,8,1,4,748.71,0,0
30276,6307,644.0,QR,Food,Android,9,1,4,1367.74,0,0
30277,5216,995.12,Autopay,Other,iOS,2,0,5,1454.37,0,0
30278,2365,685.32,Autopay,Food,Android,18,1,3,786.69,0,0
30279,7796,88.6,P2M,Other,iOS,20,0,2,682.54,0,0
30280,4518,2341.92,P2P,Food,Android,21,1,4,1226.73,0,1
30281,3768,59.77,P2P,Food,Android,14,1,2,1227.3,0,0
30282,1495,1141.26,P2M,Travel,iOS,2,1,2,1088.64,0,0
30283,4592,3104.12,P2P,Food,iOS,19,1,2,1400.35,0,0
30284,3232,307.35,P2M,Food,iOS,13,1,7,1112.97,0,0
30285,9048,150.64,QR,Other,Android,23,1,5,1314.86,0,0
30286,3935,668.09,QR,Shopping,Android,19,1,1,516.47,0,0
30287,7719,1268.06,P2M,Travel,iOS,10,1,2,1230.81,0,0
30288,5445,2388.23,QR,Shopping,Android,3,1,3,986.2,0,0
30289,3367,946.48,QR,Shopping,Android,6,1,2,1211.79,0,0
30290,7555,327.43,P2M,Food,iOS,22,1,2,1096.75,0,0
30291,1905,545.52,P2P,Other,Android,17,1,7,1229.93,0,0
30292,9168,1145.71,P2M,Bills,iOS,1,1,2,1195.74,0,0
30293,8900,1240.68,P2M,Shopping,Android,0,1,4,1425.48,0,0
30294,5597,61.88,QR,Food,iOS,19,1,1,690.25,0,0
30295,8653,760.99,Autopay,Shopping,Android,15,1,6,1082.11,0,0
30296,6009,2738.02,Autopay,Shopping,Android,0,1,3,1359.54,0,0
30297,8235,1230.65,P2M,Food,iOS,22,1,2,810.95,0,0
30298,8208,5.88,P2P,Other,iOS,5,1,7,1091.18,0,0
30299,8958,203.85,QR,Shopping,iOS,19,0,3,1103.18,0,0
30300,6288,471.04,Autopay,Shopping,Android,11,1,3,1050.64,0,0
30301,8813,980.07,Autopay,Shopping,iOS,1,1,2,1026.51,0,0
30302,7136,648.19,P2M,Food,Android,18,1,0,1402.72,0,0
30303,9303,64.39,P2P,Bills,iOS,10,1,1,1742.93,0,0
30304,7606,1072.35,P2P,Bills,iOS,0,1,2,1637.2,0,0
30305,3302,1459.66,P2M,Travel,Android,5,0,7,639.01,0,1
30306,8325,184.29,P2P,Travel,iOS,2,1,2,909.46,0,0
30307,5395,55.84,P2P,Bills,iOS,11,1,2,947.62,0,0
30308,4995,1252.17,P2P,Other,iOS,11,0,4,1283.71,0,0
30309,9498,818.31,Autopay,Shopping,Android,12,1,4,1062.38,0,0
30310,9312,1301.69,QR,Bills,iOS,12,1,1,810.5,0,0
30311,8769,668.87,Autopay,Other,iOS,20,1,0,1388.49,0,0
30312,2427,447.65,QR,Shopping,Android,11,1,1,1215.36,0,0
30313,6613,2639.15,Autopay,Other,iOS,10,1,5,1637.92,0,0
30314,4102,1211.16,P2P,Bills,iOS,7,1,2,1064.62,0,0
30315,2455,424.71,P2M,Other,Android,21,1,1,1826.06,0,0
30316,2346,1904.59,QR,Other,iOS,1,0,4,938.58,0,0
30317,9820,4028.67,P2M,Bills,iOS,12,1,5,1227.8,0,0
30318,2214,294.81,Autopay,Shopping,Android,22,1,4,1303.91,0,0
30319,2961,1784.04,Autopay,Travel,iOS,10,0,0,857.06,0,0
30320,3995,37.17,QR,Shopping,iOS,4,1,3,1716.75,0,0
30321,5612,192.99,P2M,Food,Android,20,1,3,1109.97,0,0
30322,6690,140.35,P2P,Travel,Android,3,1,1,1178.87,0,0
30323,3858,352.78,P2P,Travel,iOS,12,1,3,1580.74,0,0
30324,1761,661.57,P2P,Travel,iOS,8,1,1,1418.4,0,0
30325,6458,1018.31,Autopay,Food,iOS,13,0,3,894.36,0,0
30326,9047,1864.82,Autopay,Food,iOS,16,1,5,1054.29,0,0
30327,5902,138.1,Autopay,Food,iOS,4,1,3,1127.24,0,0
30328,9105,690.74,P2P,Travel,Android,11,1,5,1141.55,0,0
30329,2496,647.19,QR,Bills,Android,13,0,2,1475.36,0,0
30330,5582,490.69,Autopay,Bills,Android,20,1,4,1066.3,0,0
30331,3043,948.86,QR,Shopping,Android,19,1,3,1310.97,1,1
30332,4376,576.19,QR,Food,Android,5,0,5,1290.68,0,1
30333,9708,639.15,P2P,Food,iOS,16,1,3,1333.93,0,0
30334,1834,1869.17,Autopay,Travel,Android,20,1,2,1065.61,0,0
30335,1623,1574.45,QR,Bills,iOS,9,1,3,1423.64,0,0
30336,2047,688.94,P2P,Shopping,iOS,8,1,1,1817.24,0,0
30337,2564,135.88,P2M,Bills,Android,5,1,4,1557.29,0,0
30338,4982,2549.54,Autopay,Food,iOS,17,1,5,1313.2,0,0
30339,6440,779.77,P2P,Other,iOS,3,1,4,1117.95,0,0
30340,1496,1318.02,QR,Other,iOS,20,1,3,1437.52,0,0
30341,1542,45.27,Autopay,Other,iOS,16,0,3,1430.01,0,0
30342,1915,1817.07,P2P,Shopping,Android,1,1,1,1094.15,0,0
30343,2801,946.02,P2M,Other,Android,14,1,4,1052.31,0,0
30344,1081,925.23,Autopay,Travel,Android,12,1,2,1671.23,0,0
30345,2179,93.33,P2M,Shopping,Android,3,1,2,1593.82,0,0
30346,9357,998.24,QR,Other,Android,9,0,5,1020.17,0,0
30347,3071,63.79,Autopay,Other,Android,8,1,2,968.48,0,0
30348,9998,45.96,P2M,Food,iOS,23,1,3,1777.66,0,0
30349,8030,314.85,QR,Food,Android,0,1,5,984.64,0,0
30350,1331,18.75,QR,Shopping,Android,4,1,3,1118.81,0,0
30351,8145,139.13,P2P,Shopping,Android,10,0,4,1064.45,0,0
30352,7979,1036.07,P2P,Shopping,Android,5,1,0,985.01,0,0
30353,9372,1441.09,QR,Shopping,Android,5,1,3,1293.39,0,0
30354,7112,158.29,QR,Food,iOS,11,1,2,1236.54,0,0
30355,2589,1386.63,P2M,Other,iOS,15,0,2,1286.84,0,0
30356,3486,523.96,P2M,Bills,Android,0,0,4,1239.7,0,0
30357,6834,2534.06,P2M,Shopping,iOS,14,1,2,1261.12,0,0
30358,3590,120.02,QR,Travel,iOS,18,1,4,1517.49,0,0
30359,9679,44.04,P2P,Shopping,Android,15,0,1,1135.84,0,0
30360,9803,1491.88,P2M,Other,iOS,0,0,0,1283.09,0,0
30361,4420,359.52,P2M,Shopping,Android,11,1,3,1004.92,0,0
30362,6208,488.77,P2M,Other,Android,2,1,1,829.21,0,0
30363,8214,573.61,Autopay,Travel,Android,3,1,2,1218.84,0,0
30364,2456,1395.14,QR,Bills,iOS,7,0,3,829.71,0,0
30365,5497,63.23,P2M,Other,Android,9,1,5,803.67,0,0
30366,3867,640.81,P2P,Other,iOS,5,1,3,1386.76,0,0
30367,5583,450.49,P2M,Shopping,iOS,11,1,2,1385.32,1,1
30368,6254,332.75,Autopay,Other,Android,4,0,6,858.51,0,0
30369,7345,342.33,QR,Other,iOS,22,0,5,1075.49,0,0
30370,7571,2131.31,P2P,Other,Android,5,1,3,1405.32,0,0
30371,8083,249.7,Autopay,Travel,Android,16,0,1,1151.67,0,0
30372,6298,485.02,P2P,Travel,Android,0,0,3,858.99,0,0
30373,1078,543.08,P2P,Other,iOS,9,0,5,914.7,0,0
30374,6652,1017.98,P2P,Bills,iOS,1,1,2,942.58,0,0
30375,1377,585.49,QR,Food,iOS,16,1,2,798.74,0,0
30376,1164,776.67,QR,Travel,iOS,11,1,1,1253.53,0,0
30377,8967,407.1,P2M,Other,iOS,9,1,3,738.49,0,0
30378,6941,1014.43,P2P,Food,iOS,3,1,5,945.18,0,0
30379,9346,501.67,QR,Food,Android,8,1,3,1067.06,0,0
30380,2146,201.56,P2P,Shopping,Android,0,1,1,1253.48,0,0
30381,3216,1358.31,P2P,Bills,Android,10,1,2,1242.73,0,0
30382,6449,1160.08,Autopay,Shopping,Android,19,0,4,1523.72,1,1
30383,2463,789.99,P2P,Other,Android,22,1,2,1141.62,0,0
30384,4470,590.43,P2P,Food,Android,16,0,2,919.88,0,0
30385,2516,187.06,Autopay,Food,iOS,20,1,3,790.42,0,0
30386,5423,1622.11,QR,Food,iOS,2,1,2,1297.17,0,0
30387,2526,81.8,QR,Shopping,iOS,19,1,2,1502.13,0,0
30388,1788,386.55,Autopay,Travel,iOS,16,1,3,1718.01,0,0
30389,7520,1531.47,P2M,Bills,iOS,14,1,3,1403.91,0,0
30390,8421,724.21,P2P,Food,iOS,7,1,1,1149.41,0,0
30391,7577,461.89,P2M,Bills,Android,4,1,5,1612.65,0,0
30392,3548,1253.72,QR,Food,Android,10,1,3,1275.21,0,0
30393,8252,3646.17,P2P,Shopping,iOS,5,1,2,1114.48,0,0
30394,5608,167.41,Autopay,Other,Android,14,1,4,1216.94,0,0
30395,9707,41.65,P2M,Travel,iOS,2,0,2,792.31,0,0
30396,7640,497.39,QR,Other,Android,11,0,2,1273.99,0,0
30397,7745,271.06,QR,Shopping,Android,6,1,2,1077.29,0,0
30398,4062,879.09,P2M,Food,Android,11,0,4,1212.94,0,0
30399,6281,545.38,P2M,Bills,Android,17,1,1,1033.13,0,0
30400,5762,552.92,P2M,Shopping,iOS,23,1,1,1620.01,0,0
30401,1966,350.78,Autopay,Other,Android,17,1,2,1020.98,0,0
30402,7076,189.26,P2M,Other,iOS,2,1,2,1237.1,0,0
30403,6694,192.08,QR,Other,Android,12,1,2,1180.4,0,0
30404,9555,391.47,P2P,Food,iOS,9,1,3,1558.21,0,0
30405,1107,916.15,P2P,Other,Android,4,1,3,1022.91,0,0
30406,8181,328.96,Autopay,Other,Android,19,1,3,1320.21,0,0
30407,9814,315.64,P2M,Food,iOS,4,0,4,1335.76,0,0
30408,5416,442.71,P2P,Food,Android,5,1,5,1396.3,0,0
30409,1509,3756.2,QR,Shopping,Android,10,1,5,1251.07,0,0
30410,7815,76.54,P2M,Food,iOS,15,1,0,1022.68,0,0
30411,4865,279.25,P2M,Bills,Android,19,1,4,1754.0,0,0
30412,9495,276.25,P2P,Bills,Android,10,0,2,1152.59,0,0
30413,4871,2935.29,Autopay,Travel,Android,14,1,1,823.99,0,0
30414,6513,418.29,QR,Food,iOS,8,1,7,1514.51,0,0
30415,7508,669.56,P2P,Other,iOS,12,1,4,1189.71,0,0
30416,8164,176.65,P2P,Travel,Android,7,0,5,1307.07,0,0
30417,4500,10.23,Autopay,Bills,iOS,10,0,5,1361.77,1,1
30418,3199,331.53,P2M,Shopping,Android,21,0,4,943.96,0,0
30419,4901,815.18,Autopay,Shopping,iOS,22,1,3,1115.21,0,0
30420,8758,940.93,Autopay,Travel,Android,23,1,2,864.86,0,0
30421,7070,1121.54,Autopay,Other,Android,9,1,2,1786.14,1,1
30422,3270,1576.69,P2P,Food,iOS,21,1,4,868.31,0,0
30423,6385,98.3,QR,Shopping,Android,5,0,1,982.99,0,0
30424,1229,69.14,P2P,Other,Android,22,1,2,1592.74,0,0
30425,3486,1239.75,Autopay,Food,Android,8,0,1,869.19,0,0
30426,9341,457.81,Autopay,Travel,iOS,11,1,3,895.93,0,0
30427,1909,2351.73,Autopay,Food,Android,21,1,6,1254.7,0,0
30428,1977,2298.6,P2M,Bills,iOS,2,0,2,1311.61,0,0
30429,1634,122.2,P2M,Other,iOS,16,1,3,1176.7,0,0
30430,6989,940.11,P2M,Shopping,iOS,9,1,2,860.86,1,1
30431,5717,55.57,QR,Other,Android,3,1,2,1266.54,0,0
30432,3190,413.22,P2P,Other,iOS,5,0,2,1212.52,0,0
30433,6189,1474.66,P2P,Shopping,Android,0,1,2,829.91,0,0
30434,5939,494.37,P2P,Travel,iOS,14,1,0,1336.98,0,0
30435,8081,27.35,Autopay,Travel,Android,17,1,3,786.0,0,0
30436,4474,219.9,P2P,Food,iOS,22,1,1,1511.15,0,0
30437,7695,72.26,Autopay,Other,Android,9,1,3,1373.33,0,0
30438,8194,419.72,QR,Travel,Android,22,1,8,1636.41,0,0
30439,2865,954.42,P2M,Travel,iOS,6,1,4,1316.35,0,0
30440,1298,863.89,Autopay,Bills,Android,8,1,3,944.48,0,0
30441,3739,1015.35,P2P,Food,iOS,1,0,0,1007.01,0,0
30442,7701,387.37,P2P,Other,Android,19,0,5,1152.75,0,0
30443,4725,246.61,P2P,Other,Android,23,1,0,1535.16,1,1
30444,5540,46.89,QR,Shopping,Android,20,1,1,1910.01,0,0
30445,9289,2272.01,P2P,Shopping,Android,9,1,3,1015.09,0,0
30446,5814,100.7,Autopay,Food,Android,19,0,2,984.0,0,0
30447,7134,157.05,Autopay,Bills,Android,19,1,5,1348.94,0,0
30448,4522,20.25,P2M,Bills,Android,15,0,4,541.81,0,0
30449,5418,305.21,QR,Travel,Android,1,1,4,1605.31,0,0
30450,7818,1366.73,Autopay,Travel,iOS,1,1,4,936.06,0,0
30451,9124,323.07,Autopay,Other,iOS,5,1,4,1225.58,0,0
30452,9162,877.25,P2P,Other,Android,23,1,3,1371.36,0,0
30453,6489,2694.47,P2M,Bills,Android,20,1,5,606.71,0,0
30454,7085,1784.44,Autopay,Food,iOS,16,1,5,884.29,0,0
30455,5185,158.73,QR,Bills,Android,13,1,2,786.48,0,0
30456,5226,356.04,P2M,Travel,iOS,1,1,2,1412.87,0,0
30457,9096,1112.69,P2P,Other,Android,5,1,2,1053.12,0,0
30458,4881,3041.05,Autopay,Bills,Android,14,1,4,1614.21,0,0
30459,8692,1006.84,Autopay,Bills,Android,12,1,3,1541.44,0,0
30460,4615,232.51,P2M,Food,Android,17,0,4,791.5,0,0
30461,7805,114.01,P2P,Other,iOS,22,1,2,1367.41,0,0
30462,4157,546.81,Autopay,Travel,iOS,18,1,2,1039.3,0,0
30463,3105,171.5,P2P,Food,Android,7,1,7,1671.3,0,0
30464,6176,206.62,QR,Bills,iOS,23,1,4,1079.23,1,1
30465,1993,805.04,Autopay,Shopping,iOS,3,1,1,1368.11,0,0
30466,4096,578.61,P2P,Bills,iOS,8,1,2,1122.99,0,0
30467,1189,102.9,Autopay,Bills,Android,2,1,2,1506.07,0,0
30468,3898,133.48,QR,Travel,iOS,12,1,4,1372.55,0,0
30469,6856,15.7,P2P,Other,Android,15,1,3,1532.29,0,0
30470,5249,198.42,P2P,Other,Android,10,1,2,1279.33,0,0
30471,6388,1746.51,P2M,Bills,Android,8,1,2,1279.5,0,0
30472,8046,1260.16,QR,Shopping,iOS,2,0,5,937.42,0,0
30473,4411,428.62,QR,Other,iOS,10,1,5,1545.6,0,0
30474,1605,1083.63,P2M,Food,iOS,9,1,4,1108.19,0,0
30475,2366,418.01,P2M,Other,iOS,15,1,4,1443.99,0,0
30476,7482,1256.57,P2P,Bills,iOS,18,1,1,1316.26,0,0
30477,6795,160.66,P2M,Bills,Android,5,1,2,798.03,0,0
30478,1517,132.39,P2M,Bills,iOS,12,0,1,894.72,0,0
30479,6218,64.92,P2M,Shopping,iOS,9,0,3,1616.49,0,0
30480,4807,221.45,P2P,Other,iOS,18,1,6,1151.92,0,0
30481,6435,126.56,QR,Shopping,Android,22,1,3,913.1,0,0
30482,3272,1282.13,P2P,Food,Android,11,1,6,759.17,0,0
30483,3308,219.52,Autopay,Travel,Android,1,0,2,1025.93,0,0
30484,5792,580.88,P2P,Shopping,Android,18,1,3,964.79,0,0
30485,1810,1129.12,Autopay,Shopping,Android,23,0,1,1038.22,1,1
30486,9268,904.27,Autopay,Food,iOS,11,1,3,588.33,0,0
30487,3309,183.12,P2M,Other,Android,1,1,4,693.39,0,0
30488,8908,64.16,P2P,Travel,Android,10,1,1,1023.33,0,0
30489,5439,1942.17,P2M,Shopping,iOS,0,1,3,1036.25,0,0
30490,7389,778.28,P2P,Shopping,iOS,15,1,1,519.62,0,0
30491,4558,980.88,P2M,Other,iOS,0,1,3,896.28,0,0
30492,9008,390.23,P2M,Bills,iOS,9,1,2,1225.31,0,0
30493,1845,221.24,QR,Other,Android,7,1,4,1056.79,0,0
30494,9884,605.07,QR,Other,Android,4,1,3,783.33,0,0
30495,2332,64.87,QR,Other,Android,8,1,1,1437.83,0,0
30496,7300,1287.46,P2P,Travel,iOS,13,1,1,1108.79,0,0
30497,2274,850.22,P2P,Travel,Android,13,0,2,1183.35,0,0
